acceleration_x,acceleration_y,acceleration_z,angularVelocity_x,angularVelocity_y,angularVelocity_z,altimeterRate,airpressure,heartRate,RRInterval,label,frequency,timestamp
0.98,-0.1,0.13,0.88,-0.37,-3.96,-1,999.65,86,0.7,4,50,2018-06-14 09:23:26:382
0.98,-0.1,0.13,0.88,-0.37,-3.96,-1,999.65,86,0.7,4,50,2018-06-14 09:23:26:382
0.98,-0.1,0.13,0.88,-0.37,-3.96,-1,999.65,86,0.7,4,50,2018-06-14 09:23:26:382
0.98,-0.1,0.13,0.88,-0.37,-3.96,-1,999.65,86,0.7,4,50,2018-06-14 09:23:26:382
0.98,-0.1,0.13,0.88,-0.37,-3.96,-1,999.65,86,0.7,4,50,2018-06-14 09:23:26:382
0.97,-0.09,0.13,0.88,-0.37,-3.96,-1,999.65,86,0.7,4,50,2018-06-14 09:23:26:382
0.97,-0.09,0.13,-3.69,-0.21,-3.48,-1,999.67,86,0.7,4,50,2018-06-14 09:23:26:382
0.97,-0.09,0.13,-3.69,-0.21,-3.48,-2,999.67,86,0.7,4,50,2018-06-14 09:23:26:382
0.97,-0.09,0.13,-3.69,-0.21,-3.48,-2,999.67,86,0.7,4,50,2018-06-14 09:23:26:382
0.97,-0.09,0.13,-3.69,-0.21,-3.48,-2,999.67,86,0.7,4,50,2018-06-14 09:23:26:382
0.97,-0.09,0.13,-3.69,-0.21,-3.48,-2,999.67,86,0.7,4,50,2018-06-14 09:23:26:382
0.97,-0.09,0.13,-3.69,-0.21,-3.48,-2,999.67,86,0.7,4,50,2018-06-14 09:23:26:382
0.98,-0.11,0.15,-3.69,-0.21,-3.48,-2,999.67,86,0.7,4,50,2018-06-14 09:23:26:382
0.98,-0.11,0.15,-0.03,-0.21,-5.18,-2,999.67,86,0.75,4,50,2018-06-14 09:23:26:382
0.98,-0.11,0.15,-0.03,-0.21,-5.18,-2,999.67,86,0.75,4,50,2018-06-14 09:23:26:382
0.98,-0.11,0.15,-0.03,-0.21,-5.18,-2,999.67,86,0.75,4,50,2018-06-14 09:23:26:382
0.98,-0.11,0.15,-0.03,-0.21,-5.18,-2,999.67,86,0.75,4,50,2018-06-14 09:23:26:382
0.98,-0.11,0.15,-0.03,-0.21,-5.18,-2,999.67,86,0.75,4,50,2018-06-14 09:23:26:382
0.97,-0.1,0.13,-1.01,0.58,-3.48,-2,999.67,86,0.75,4,50,2018-06-14 09:23:26:926
0.97,-0.1,0.13,-1.01,0.58,-3.48,-2,999.67,86,0.75,4,50,2018-06-14 09:23:26:926
0.97,-0.1,0.13,-1.01,0.58,-3.48,-2,999.67,86,0.75,4,50,2018-06-14 09:23:26:926
0.97,-0.1,0.13,-1.01,0.58,-3.48,-2,999.67,86,0.75,4,50,2018-06-14 09:23:26:926
0.96,-0.09,0.13,-2.41,0.79,-1.83,-2,999.67,86,0.75,4,50,2018-06-14 09:23:26:926
0.96,-0.09,0.13,-2.41,0.79,-1.83,-2,999.67,86,0.75,4,50,2018-06-14 09:23:26:926
0.96,-0.09,0.13,-2.41,0.79,-1.83,-2,999.67,86,0.75,4,50,2018-06-14 09:23:26:926
0.96,-0.09,0.13,-2.41,0.79,-1.83,-2,999.67,86,0.75,4,50,2018-06-14 09:23:26:926
0.96,-0.09,0.13,-2.41,0.79,-1.83,-2,999.67,86,0.75,4,50,2018-06-14 09:23:26:926
0.96,-0.09,0.13,-2.41,0.79,-1.83,-2,999.67,86,0.75,4,50,2018-06-14 09:23:26:926
0.96,-0.09,0.13,-2.41,0.79,-1.83,-2,999.67,86,0.75,4,50,2018-06-14 09:23:26:926
0.97,-0.11,0.15,-0.21,-0.76,-2.62,-2,999.67,86,0.75,4,50,2018-06-14 09:23:26:926
0.97,-0.11,0.15,-0.21,-0.76,-2.62,-2,999.67,86,0.75,4,50,2018-06-14 09:23:26:926
0.97,-0.11,0.15,-0.21,-0.76,-2.62,-2,999.67,86,0.75,4,50,2018-06-14 09:23:26:926
0.97,-0.11,0.15,-0.21,-0.76,-2.62,-2,999.67,86,0.75,4,50,2018-06-14 09:23:26:926
0.97,-0.11,0.15,-0.21,-0.76,-2.62,-2,999.67,86,0.75,4,50,2018-06-14 09:23:26:926
0.97,-0.11,0.15,-0.21,-0.76,-2.62,-2,999.67,86,0.75,4,50,2018-06-14 09:23:26:926
0.97,-0.09,0.14,-0.21,-0.76,-2.62,-2,999.67,86,0.75,4,50,2018-06-14 09:23:26:926
0.97,-0.09,0.14,-1.4,2.5,-1.04,-2,999.67,86,0.75,4,50,2018-06-14 09:23:26:926
0.97,-0.09,0.14,-1.4,2.5,-1.04,-2,999.67,86,0.75,4,50,2018-06-14 09:23:26:926
0.97,-0.09,0.14,-1.4,2.5,-1.04,-2,999.67,86,0.75,4,50,2018-06-14 09:23:26:926
0.97,-0.09,0.14,-1.4,2.5,-1.04,-2,999.67,86,0.75,4,50,2018-06-14 09:23:26:926
0.97,-0.09,0.14,-1.4,2.5,-1.04,-2,999.67,86,0.75,4,50,2018-06-14 09:23:26:926
0.97,-0.09,0.14,-1.4,2.5,-1.04,-2,999.67,86,0.75,4,50,2018-06-14 09:23:26:926
0.96,-0.13,0.14,-3.72,0.76,-2.07,-2,999.67,86,0.75,4,50,2018-06-14 09:23:26:926
0.96,-0.13,0.14,-3.72,0.76,-2.07,-2,999.67,86,0.75,4,50,2018-06-14 09:23:27:472
0.96,-0.13,0.14,-3.72,0.76,-2.07,-2,999.67,86,0.75,4,50,2018-06-14 09:23:27:472
0.96,-0.13,0.14,-3.72,0.76,-2.07,-2,999.67,86,0.75,4,50,2018-06-14 09:23:27:472
0.98,-0.13,0.15,3.57,-1.46,-7.16,-2,999.67,86,0.73,4,50,2018-06-14 09:23:27:472
0.98,-0.13,0.15,3.57,-1.46,-7.16,-2,999.67,86,0.73,4,50,2018-06-14 09:23:27:472
0.98,-0.13,0.15,3.57,-1.46,-7.16,-2,999.67,86,0.73,4,50,2018-06-14 09:23:27:472
0.98,-0.13,0.15,3.57,-1.46,-7.16,-2,999.67,86,0.73,4,50,2018-06-14 09:23:27:472
0.98,-0.13,0.15,3.57,-1.46,-7.16,-2,999.67,86,0.73,4,50,2018-06-14 09:23:27:472
0.98,-0.13,0.15,3.57,-1.46,-7.16,-2,999.67,86,0.73,4,50,2018-06-14 09:23:27:472
0.98,-0.13,0.15,3.57,-1.46,-7.16,-2,999.67,86,0.73,4,50,2018-06-14 09:23:27:472
0.97,-0.12,0.15,2.38,0.91,-3.81,-2,999.65,86,0.73,4,50,2018-06-14 09:23:27:472
0.97,-0.12,0.15,2.38,0.91,-3.81,-2,999.65,86,0.73,4,50,2018-06-14 09:23:27:472
0.97,-0.12,0.15,2.38,0.91,-3.81,-2,999.65,86,0.73,4,50,2018-06-14 09:23:27:472
0.97,-0.12,0.15,2.38,0.91,-3.81,-2,999.65,86,0.73,4,50,2018-06-14 09:23:27:472
0.97,-0.12,0.15,2.38,0.91,-3.81,-2,999.65,86,0.73,4,50,2018-06-14 09:23:27:472
0.97,-0.12,0.15,2.38,0.91,-3.81,-2,999.65,86,0.73,4,50,2018-06-14 09:23:27:472
0.97,-0.12,0.15,2.38,0.91,-3.81,-2,999.65,86,0.73,4,50,2018-06-14 09:23:27:472
0.97,-0.11,0.14,0.91,-0.3,-4.88,-2,999.65,86,0.73,4,50,2018-06-14 09:23:27:472
0.97,-0.11,0.14,0.91,-0.3,-4.88,-2,999.65,86,0.73,4,50,2018-06-14 09:23:27:472
0.97,-0.11,0.14,0.91,-0.3,-4.88,-2,999.65,86,0.73,4,50,2018-06-14 09:23:27:472
0.97,-0.11,0.14,0.91,-0.3,-4.88,-2,999.65,86,0.73,4,50,2018-06-14 09:23:27:472
0.97,-0.11,0.14,0.91,-0.3,-4.88,-2,999.65,86,0.73,4,50,2018-06-14 09:23:27:472
0.97,-0.11,0.14,0.91,-0.3,-4.88,-2,999.65,86,0.73,4,50,2018-06-14 09:23:27:472
0.97,-0.11,0.14,0.4,-0.88,-5.88,-2,999.65,86,0.73,4,50,2018-06-14 09:23:27:472
0.97,-0.11,0.14,0.4,-0.88,-5.88,-2,999.65,86,0.73,4,50,2018-06-14 09:23:27:472
0.97,-0.11,0.14,0.4,-0.88,-5.88,-2,999.65,86,0.73,4,50,2018-06-14 09:23:28:012
0.97,-0.11,0.14,0.4,-0.88,-5.88,-2,999.65,86,0.73,4,50,2018-06-14 09:23:28:012
0.96,-0.11,0.14,0.4,-0.88,-5.88,-2,999.65,86,0.73,4,50,2018-06-14 09:23:28:012
0.96,-0.11,0.14,0.06,-0.98,-4.27,-2,999.65,86,0.73,4,50,2018-06-14 09:23:28:012
0.96,-0.11,0.14,0.06,-0.98,-4.27,-2,999.65,86,0.73,4,50,2018-06-14 09:23:28:012
0.96,-0.11,0.14,0.06,-0.98,-4.27,-2,999.65,86,0.73,4,50,2018-06-14 09:23:28:012
0.96,-0.11,0.14,0.06,-0.98,-4.27,-2,999.65,86,0.73,4,50,2018-06-14 09:23:28:012
0.96,-0.11,0.14,0.06,-0.98,-4.27,-2,999.65,86,0.73,4,50,2018-06-14 09:23:28:012
0.96,-0.11,0.14,0.06,-0.98,-4.27,-2,999.65,86,0.73,4,50,2018-06-14 09:23:28:012
0.97,-0.1,0.14,-0.67,-1.52,-5.06,-2,999.65,86,0.73,4,50,2018-06-14 09:23:28:012
0.97,-0.1,0.14,-0.67,-1.52,-5.06,-2,999.65,86,0.73,4,50,2018-06-14 09:23:28:012
0.97,-0.1,0.14,-0.67,-1.52,-5.06,-2,999.65,86,0.73,4,50,2018-06-14 09:23:28:012
0.97,-0.1,0.14,-0.67,-1.52,-5.06,-2,999.65,83,0.73,4,50,2018-06-14 09:23:28:012
0.97,-0.1,0.14,-0.67,-1.52,-5.06,-2,999.65,83,0.73,4,50,2018-06-14 09:23:28:012
0.97,-0.1,0.14,-0.67,-1.52,-5.06,-2,999.65,83,0.73,4,50,2018-06-14 09:23:28:012
0.97,-0.1,0.15,1.31,-0.49,-4.57,-2,999.65,83,0.73,4,50,2018-06-14 09:23:28:012
0.97,-0.1,0.15,1.31,-0.49,-4.57,-2,999.65,83,0.73,4,50,2018-06-14 09:23:28:012
0.97,-0.1,0.15,1.31,-0.49,-4.57,-2,999.65,83,0.73,4,50,2018-06-14 09:23:28:012
0.97,-0.1,0.15,1.31,-0.49,-4.57,-2,999.65,83,0.73,4,50,2018-06-14 09:23:28:012
0.97,-0.1,0.15,1.31,-0.49,-4.57,-2,999.65,83,0.73,4,50,2018-06-14 09:23:28:012
0.97,-0.1,0.15,1.31,-0.49,-4.57,-2,999.65,83,0.73,4,50,2018-06-14 09:23:28:012
0.97,-0.1,0.15,1.31,-0.49,-4.57,-2,999.65,83,0.73,4,50,2018-06-14 09:23:28:012
0.96,-0.1,0.14,-0.88,0.95,-3.72,-2,999.65,83,0.73,4,50,2018-06-14 09:23:28:012
0.96,-0.1,0.14,-0.88,0.95,-3.72,-2,999.65,83,0.73,4,50,2018-06-14 09:23:28:012
0.96,-0.1,0.14,-0.88,0.95,-3.72,-2,999.65,83,0.73,4,50,2018-06-14 09:23:28:012
0.96,-0.1,0.14,-0.88,0.95,-3.72,-2,999.65,83,0.73,4,50,2018-06-14 09:23:28:552
0.96,-0.1,0.14,-0.88,0.95,-3.72,-2,999.65,83,0.73,4,50,2018-06-14 09:23:28:552
0.97,-0.1,0.13,0.58,-0.73,-4.39,-2,999.65,83,0.73,4,50,2018-06-14 09:23:28:552
0.97,-0.1,0.13,0.58,-0.73,-4.39,-2,999.65,83,0.73,4,50,2018-06-14 09:23:28:552
0.97,-0.1,0.13,0.58,-0.73,-4.39,-2,999.65,83,0.73,4,50,2018-06-14 09:23:28:552
0.97,-0.1,0.13,0.58,-0.73,-4.39,-2,999.65,83,0.73,4,50,2018-06-14 09:23:28:552
0.97,-0.1,0.13,0.58,-0.73,-4.39,-3,999.69,83,0.73,4,50,2018-06-14 09:23:28:552
0.96,-0.1,0.15,-0.67,0.64,-2.96,-3,999.69,83,0.73,4,50,2018-06-14 09:23:28:552
0.96,-0.1,0.15,-0.67,0.64,-2.96,-3,999.69,83,0.73,4,50,2018-06-14 09:23:28:552
0.96,-0.1,0.15,-0.67,0.64,-2.96,-3,999.69,83,0.73,4,50,2018-06-14 09:23:28:552
0.96,-0.1,0.15,-0.67,0.64,-2.96,-3,999.69,83,0.73,4,50,2018-06-14 09:23:28:552
0.96,-0.1,0.15,-0.67,0.64,-2.96,-3,999.69,83,0.73,4,50,2018-06-14 09:23:28:552
0.96,-0.1,0.15,-0.67,0.64,-2.96,-3,999.69,83,0.73,4,50,2018-06-14 09:23:28:552
0.96,-0.1,0.15,-0.67,0.64,-2.96,-3,999.69,83,0.73,4,50,2018-06-14 09:23:28:552
0.97,-0.1,0.13,-0.24,-0.09,-3.96,-3,999.69,83,0.73,4,50,2018-06-14 09:23:28:552
0.97,-0.1,0.13,-0.24,-0.09,-3.96,-3,999.69,83,0.73,4,50,2018-06-14 09:23:28:552
0.97,-0.1,0.13,-0.24,-0.09,-3.96,-3,999.69,83,0.73,4,50,2018-06-14 09:23:28:552
0.97,-0.1,0.13,-0.24,-0.09,-3.96,-3,999.69,83,0.73,4,50,2018-06-14 09:23:28:552
0.97,-0.1,0.13,-0.24,-0.09,-3.96,-3,999.69,83,0.73,4,50,2018-06-14 09:23:28:552
0.97,-0.1,0.13,-0.24,-0.09,-3.96,-3,999.69,83,0.73,4,50,2018-06-14 09:23:28:552
0.97,-0.11,0.14,-1.43,-0.61,-3.41,-3,999.69,83,0.73,4,50,2018-06-14 09:23:28:552
0.97,-0.11,0.14,-1.43,-0.61,-3.41,-3,999.69,83,0.75,4,50,2018-06-14 09:23:28:552
0.97,-0.11,0.14,-1.43,-0.61,-3.41,-3,999.69,83,0.75,4,50,2018-06-14 09:23:28:552
0.97,-0.11,0.14,-1.43,-0.61,-3.41,-3,999.69,83,0.75,4,50,2018-06-14 09:23:28:552
0.97,-0.11,0.14,-1.43,-0.61,-3.41,-3,999.69,83,0.75,4,50,2018-06-14 09:23:28:552
0.98,-0.11,0.15,0.85,-0.03,-4.33,-3,999.69,83,0.75,4,50,2018-06-14 09:23:29:102
0.98,-0.11,0.15,0.85,-0.03,-4.33,-3,999.69,83,0.75,4,50,2018-06-14 09:23:29:102
0.98,-0.11,0.15,0.85,-0.03,-4.33,-3,999.69,83,0.75,4,50,2018-06-14 09:23:29:102
0.98,-0.11,0.15,0.85,-0.03,-4.33,-3,999.69,83,0.75,4,50,2018-06-14 09:23:29:102
0.98,-0.11,0.15,0.85,-0.03,-4.33,-3,999.69,83,0.75,4,50,2018-06-14 09:23:29:102
0.98,-0.11,0.15,0.85,-0.03,-4.33,-3,999.69,83,0.75,4,50,2018-06-14 09:23:29:102
0.97,-0.11,0.13,0.85,-0.03,-4.33,-3,999.69,83,0.75,4,50,2018-06-14 09:23:29:102
0.97,-0.11,0.13,-0.64,-0.37,-4.39,-3,999.69,83,0.75,4,50,2018-06-14 09:23:29:102
0.97,-0.11,0.13,-0.64,-0.37,-4.39,-3,999.69,83,0.75,4,50,2018-06-14 09:23:29:102
0.97,-0.11,0.13,-0.64,-0.37,-4.39,-3,999.69,83,0.75,4,50,2018-06-14 09:23:29:102
0.97,-0.11,0.13,-0.64,-0.37,-4.39,-3,999.69,83,0.75,4,50,2018-06-14 09:23:29:102
0.97,-0.11,0.13,-0.64,-0.37,-4.39,-3,999.69,83,0.75,4,50,2018-06-14 09:23:29:102
0.97,-0.11,0.13,-0.64,-0.37,-4.39,-3,999.69,83,0.75,4,50,2018-06-14 09:23:29:102
0.97,-0.11,0.14,0.15,-0.82,-3.66,-3,999.69,83,0.75,4,50,2018-06-14 09:23:29:102
0.97,-0.11,0.14,0.15,-0.82,-3.66,-3,999.69,83,0.75,4,50,2018-06-14 09:23:29:102
0.97,-0.11,0.14,0.15,-0.82,-3.66,-3,999.69,83,0.75,4,50,2018-06-14 09:23:29:102
0.97,-0.11,0.14,0.15,-0.82,-3.66,-3,999.69,83,0.75,4,50,2018-06-14 09:23:29:102
0.97,-0.11,0.14,0.15,-0.82,-3.66,-3,999.69,83,0.75,4,50,2018-06-14 09:23:29:102
0.97,-0.11,0.14,0.15,-0.82,-3.66,-3,999.69,83,0.75,4,50,2018-06-14 09:23:29:102
0.98,-0.1,0.14,-1.46,-0.27,-3.66,-3,999.69,83,0.75,4,50,2018-06-14 09:23:29:102
0.98,-0.1,0.14,-1.46,-0.27,-3.66,-3,999.69,83,0.75,4,50,2018-06-14 09:23:29:102
0.98,-0.1,0.14,-1.46,-0.27,-3.66,-3,999.69,83,0.75,4,50,2018-06-14 09:23:29:102
0.98,-0.1,0.14,-1.46,-0.27,-3.66,-3,999.69,83,0.75,4,50,2018-06-14 09:23:29:102
0.98,-0.1,0.14,-1.46,-0.27,-3.66,-3,999.69,83,0.75,4,50,2018-06-14 09:23:29:102
0.97,-0.11,0.14,-1.46,-0.27,-3.66,-3,999.69,83,0.75,4,50,2018-06-14 09:23:29:102
0.97,-0.11,0.14,-1.1,-0.24,-3.93,-3,999.69,83,0.75,4,50,2018-06-14 09:23:29:636
0.97,-0.11,0.14,-1.1,-0.24,-3.93,-1,999.64,83,0.75,4,50,2018-06-14 09:23:29:636
0.97,-0.11,0.14,-1.1,-0.24,-3.93,-1,999.64,83,0.75,4,50,2018-06-14 09:23:29:636
0.97,-0.11,0.14,-1.1,-0.24,-3.93,-1,999.64,83,0.75,4,50,2018-06-14 09:23:29:636
0.97,-0.11,0.14,-1.1,-0.24,-3.93,-1,999.64,83,0.73,4,50,2018-06-14 09:23:29:636
0.97,-0.1,0.13,0.3,-0.09,-4.24,-1,999.64,83,0.73,4,50,2018-06-14 09:23:29:636
0.97,-0.1,0.13,0.3,-0.09,-4.24,-1,999.64,83,0.73,4,50,2018-06-14 09:23:29:636
0.97,-0.1,0.13,0.3,-0.09,-4.24,-1,999.64,83,0.73,4,50,2018-06-14 09:23:29:636
0.97,-0.1,0.13,0.3,-0.09,-4.24,-1,999.64,83,0.73,4,50,2018-06-14 09:23:29:636
0.97,-0.1,0.13,0.3,-0.09,-4.24,-1,999.64,83,0.73,4,50,2018-06-14 09:23:29:636
0.97,-0.1,0.13,0.3,-0.09,-4.24,-1,999.64,83,0.73,4,50,2018-06-14 09:23:29:636
0.97,-0.1,0.13,0.3,-0.09,-4.24,-1,999.64,83,0.73,4,50,2018-06-14 09:23:29:636
0.97,-0.11,0.14,0.37,0,-4.21,-1,999.64,83,0.73,4,50,2018-06-14 09:23:29:636
0.97,-0.11,0.14,0.37,0,-4.21,-1,999.64,83,0.73,4,50,2018-06-14 09:23:29:636
0.97,-0.11,0.14,0.37,0,-4.21,-1,999.64,83,0.73,4,50,2018-06-14 09:23:29:636
0.97,-0.11,0.14,0.37,0,-4.21,-1,999.64,83,0.73,4,50,2018-06-14 09:23:29:636
0.97,-0.11,0.14,0.37,0,-4.21,-1,999.64,83,0.73,4,50,2018-06-14 09:23:29:636
0.97,-0.11,0.14,0.37,0,-4.21,-1,999.64,83,0.73,4,50,2018-06-14 09:23:29:636
0.96,-0.11,0.14,0.24,0.34,-3.41,-1,999.64,83,0.73,4,50,2018-06-14 09:23:29:636
0.96,-0.11,0.14,0.24,0.34,-3.41,-1,999.64,83,0.73,4,50,2018-06-14 09:23:29:636
0.96,-0.11,0.14,0.24,0.34,-3.41,-1,999.64,83,0.73,4,50,2018-06-14 09:23:29:636
0.96,-0.11,0.14,0.24,0.34,-3.41,-1,999.64,83,0.73,4,50,2018-06-14 09:23:29:636
0.96,-0.11,0.14,0.24,0.34,-3.41,-1,999.64,83,0.73,4,50,2018-06-14 09:23:29:636
0.96,-0.11,0.14,0.24,0.34,-3.41,-1,999.64,83,0.73,4,50,2018-06-14 09:23:29:636
0.96,-0.1,0.13,0.64,-0.09,-4.09,-1,999.64,83,0.73,4,50,2018-06-14 09:23:29:636
0.96,-0.1,0.13,0.64,-0.09,-4.09,-1,999.64,83,0.73,4,50,2018-06-14 09:23:30:184
0.96,-0.1,0.13,0.64,-0.09,-4.09,-1,999.64,83,0.73,4,50,2018-06-14 09:23:30:184
0.96,-0.1,0.13,0.64,-0.09,-4.09,-1,999.64,83,0.73,4,50,2018-06-14 09:23:30:184
0.96,-0.1,0.13,0.64,-0.09,-4.09,-1,999.64,83,0.73,4,50,2018-06-14 09:23:30:184
0.97,-0.1,0.14,-0.98,-0.18,-4.05,-1,999.64,82,0.73,4,50,2018-06-14 09:23:30:184
0.97,-0.1,0.14,-0.98,-0.18,-4.05,-1,999.64,82,0.73,4,50,2018-06-14 09:23:30:184
0.97,-0.1,0.14,-0.98,-0.18,-4.05,-1,999.64,82,0.73,4,50,2018-06-14 09:23:30:184
0.97,-0.1,0.14,-0.98,-0.18,-4.05,-1,999.64,82,0.73,4,50,2018-06-14 09:23:30:184
0.97,-0.1,0.14,-0.98,-0.18,-4.05,-1,999.64,82,0.73,4,50,2018-06-14 09:23:30:184
0.97,-0.1,0.14,-0.98,-0.18,-4.05,-1,999.64,82,0.73,4,50,2018-06-14 09:23:30:184
0.96,-0.11,0.14,0.06,-0.09,-3.99,-1,999.64,82,0.73,4,50,2018-06-14 09:23:30:184
0.96,-0.11,0.14,0.06,-0.09,-3.99,-1,999.64,82,0.73,4,50,2018-06-14 09:23:30:184
0.96,-0.11,0.14,0.06,-0.09,-3.99,-1,999.64,82,0.73,4,50,2018-06-14 09:23:30:184
0.96,-0.11,0.14,0.06,-0.09,-3.99,-1,999.64,82,0.73,4,50,2018-06-14 09:23:30:184
0.96,-0.11,0.14,0.06,-0.09,-3.99,-1,999.64,82,0.73,4,50,2018-06-14 09:23:30:184
0.96,-0.11,0.14,0.06,-0.09,-3.99,-1,999.64,82,0.73,4,50,2018-06-14 09:23:30:184
0.97,-0.1,0.14,0.06,-0.09,-3.99,-1,999.64,82,0.73,4,50,2018-06-14 09:23:30:184
0.97,-0.1,0.14,1.07,-0.37,-4.45,-1,999.64,82,0.73,4,50,2018-06-14 09:23:30:184
0.97,-0.1,0.14,1.07,-0.37,-4.45,-1,999.64,82,0.73,4,50,2018-06-14 09:23:30:184
0.97,-0.1,0.14,1.07,-0.37,-4.45,-1,999.64,82,0.73,4,50,2018-06-14 09:23:30:184
0.97,-0.1,0.14,1.07,-0.37,-4.45,-1,999.64,82,0.73,4,50,2018-06-14 09:23:30:184
0.97,-0.1,0.14,1.07,-0.37,-4.45,-1,999.64,82,0.73,4,50,2018-06-14 09:23:30:184
0.97,-0.1,0.14,1.07,-0.37,-4.45,-1,999.64,82,0.73,4,50,2018-06-14 09:23:30:184
0.97,-0.11,0.14,-1.52,0.09,-3.75,-1,999.66,82,0.73,4,50,2018-06-14 09:23:30:184
0.97,-0.11,0.14,-1.52,0.09,-3.75,0,999.66,82,0.73,4,50,2018-06-14 09:23:30:184
0.97,-0.11,0.14,-1.52,0.09,-3.75,0,999.66,82,0.73,4,50,2018-06-14 09:23:30:728
0.97,-0.11,0.14,-1.52,0.09,-3.75,0,999.66,82,0.73,4,50,2018-06-14 09:23:30:728
0.97,-0.1,0.13,1.46,0.12,-4.42,0,999.66,82,0.73,4,50,2018-06-14 09:23:30:728
0.97,-0.1,0.13,1.46,0.12,-4.42,0,999.66,82,0.73,4,50,2018-06-14 09:23:30:728
0.97,-0.1,0.13,1.46,0.12,-4.42,0,999.66,82,0.73,4,50,2018-06-14 09:23:30:728
0.97,-0.1,0.13,1.46,0.12,-4.42,0,999.66,82,0.73,4,50,2018-06-14 09:23:30:728
0.97,-0.1,0.13,1.46,0.12,-4.42,0,999.66,82,0.73,4,50,2018-06-14 09:23:30:728
0.97,-0.1,0.13,1.46,0.12,-4.42,0,999.66,82,0.73,4,50,2018-06-14 09:23:30:728
0.97,-0.1,0.13,1.46,0.12,-4.42,0,999.66,82,0.73,4,50,2018-06-14 09:23:30:728
0.97,-0.1,0.13,1.46,0.12,-4.42,0,999.66,82,0.73,4,50,2018-06-14 09:23:30:728
0.97,-0.11,0.14,-0.52,0.4,-4.3,0,999.66,82,0.73,4,50,2018-06-14 09:23:30:728
0.97,-0.11,0.14,-0.52,0.4,-4.3,0,999.66,82,0.73,4,50,2018-06-14 09:23:30:728
0.97,-0.11,0.14,-0.52,0.4,-4.3,0,999.66,82,0.73,4,50,2018-06-14 09:23:30:728
0.97,-0.11,0.14,-0.52,0.4,-4.3,0,999.66,82,0.73,4,50,2018-06-14 09:23:30:728
0.97,-0.11,0.14,-0.52,0.4,-4.3,0,999.66,82,0.73,4,50,2018-06-14 09:23:30:728
0.97,-0.1,0.14,-0.52,0.4,-4.3,0,999.66,82,0.73,4,50,2018-06-14 09:23:30:728
0.97,-0.1,0.14,-0.03,-0.24,-4.57,0,999.66,82,0.73,4,50,2018-06-14 09:23:30:728
0.97,-0.1,0.14,-0.03,-0.24,-4.57,0,999.66,82,0.73,4,50,2018-06-14 09:23:30:728
0.97,-0.1,0.14,-0.03,-0.24,-4.57,0,999.66,82,0.73,4,50,2018-06-14 09:23:30:728
0.97,-0.1,0.14,-0.03,-0.24,-4.57,0,999.66,82,0.73,4,50,2018-06-14 09:23:30:728
0.97,-0.1,0.14,-0.03,-0.24,-4.57,0,999.66,82,0.73,4,50,2018-06-14 09:23:30:728
0.96,-0.1,0.14,-0.03,-0.24,-4.57,0,999.66,82,0.7,4,50,2018-06-14 09:23:30:728
0.96,-0.1,0.14,1.37,0.24,-4.36,0,999.66,82,0.7,4,50,2018-06-14 09:23:30:728
0.96,-0.1,0.14,1.37,0.24,-4.36,0,999.66,82,0.7,4,50,2018-06-14 09:23:30:728
0.96,-0.1,0.14,1.37,0.24,-4.36,0,999.66,82,0.7,4,50,2018-06-14 09:23:30:728
0.96,-0.1,0.14,1.37,0.24,-4.36,0,999.66,82,0.7,4,50,2018-06-14 09:23:31:264
0.96,-0.1,0.14,1.37,0.24,-4.36,0,999.66,82,0.7,4,50,2018-06-14 09:23:31:264
0.97,-0.1,0.14,1.37,0.24,-4.36,0,999.66,82,0.7,4,50,2018-06-14 09:23:31:264
0.97,-0.1,0.14,-2.04,-0.37,-3.11,0,999.66,82,0.7,4,50,2018-06-14 09:23:31:264
0.97,-0.1,0.14,-2.04,-0.37,-3.11,0,999.66,82,0.7,4,50,2018-06-14 09:23:31:264
0.97,-0.1,0.14,-2.04,-0.37,-3.11,0,999.66,82,0.7,4,50,2018-06-14 09:23:31:264
0.97,-0.1,0.14,-2.04,-0.37,-3.11,0,999.66,82,0.7,4,50,2018-06-14 09:23:31:264
0.97,-0.1,0.14,-2.04,-0.37,-3.11,0,999.66,82,0.7,4,50,2018-06-14 09:23:31:264
0.97,-0.1,0.14,-2.04,-0.37,-3.11,0,999.66,82,0.7,4,50,2018-06-14 09:23:31:264
0.97,-0.1,0.14,0.49,-0.27,-3.81,0,999.66,82,0.7,4,50,2018-06-14 09:23:31:264
0.97,-0.1,0.14,0.49,-0.27,-3.81,0,999.66,82,0.7,4,50,2018-06-14 09:23:31:264
0.97,-0.1,0.14,0.49,-0.27,-3.81,0,999.66,82,0.7,4,50,2018-06-14 09:23:31:264
0.97,-0.1,0.14,0.49,-0.27,-3.81,0,999.66,82,0.7,4,50,2018-06-14 09:23:31:264
0.97,-0.1,0.14,0.49,-0.27,-3.81,0,999.66,82,0.7,4,50,2018-06-14 09:23:31:264
0.98,-0.11,0.13,0.49,-0.27,-3.81,0,999.66,82,0.7,4,50,2018-06-14 09:23:31:264
0.98,-0.11,0.13,-1.07,0.55,-3.32,0,999.66,82,0.7,4,50,2018-06-14 09:23:31:264
0.98,-0.11,0.13,-1.07,0.55,-3.32,0,999.66,82,0.7,4,50,2018-06-14 09:23:31:264
0.98,-0.11,0.13,-1.07,0.55,-3.32,0,999.66,82,0.7,4,50,2018-06-14 09:23:31:264
